"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130"
"77",0.5583554,0.1700761,0.3034314,0.2360969,0.5543169,0.4200252,0.1929532,0.4022282,0.1774974,0.3852686,0.1788503,0.3019786,0.08565807,0.08697893,0.7779079,0.01939115,0.3448315,0.2809404,0.006695453,0.1282003,0.1960898,0.05427803,0.4120598,0.01268242,0.04506603,0.4524776,0.02463478,0.4357384,0.2897501,0.002955782,0.2948058,0.001480449,0.4841513,0.9106703,0.02854656,0.7338622,0.2212409,0.1870956,0.6423453,0.3975749,0.2739644,0.1347666,0.2144675,0.7698073,0.09054707,0.4855226,0.07197947,0.001379286,0.583737,0.6217475,0.7238818,0.5330549,0.8532641,0.2224729,0.5252689,0.04821877,0.7738777,0.7708351,0.1646112,0.6409539,0.02906034,0.1986824,0.5382795,0.4591958,0.5231615,0.9100981,0.4450844,0.02414706,0.2980418,0.2136234,0.2019497,0.00105583,0.06545173,4.054337e-06,0.1947259,0.1605227,1,0.235219,0.9266648,0.1179427,0.6775406,0.009833316,0.08006604,0.9097736,0.454442,0.03478189,0.3573732,0.8753489,0.2561504,0.2677867,0.6506496,0.09094672,0.8334079,0.0948805,0.3897478,0.1863872,0.03978074,0.4211054,0.1513344,5.683461e-06,0.595255,0.7891615,0.1350292,0.06885191,0.0660742,0.2182628,0.399565,0.0909362,0.674888,0.002591228,0.963056,0.3211317,0.16158,0.005820909,0.9404286,0.9531511,0.03566252,0.732529,0.3362431,0.9841327,0.8503014,0.02906716,0.9421405,0.04417787,0.1290787,0.380409,0.1198774,0.512069,0.5939194,0.5015593
"78",0.06125769,0.2623127,0.5994291,0.6633622,0.1277157,0.7806074,0.7475127,0.3848307,0.2057802,0.2845101,0.7422131,0.661661,0.8494208,0.7679166,0.3927687,0.4699282,0.2990522,0.6049985,0.1737701,0.5386758,0.000395151,0.04885382,0.2975858,0.6941703,0.1649298,0.0528319,0.1090103,0.7292034,0.7750053,0.449805,0.1246733,0.2186401,0.01781608,0.3298362,0.3542939,0.02966304,0.1126847,0.2420806,0.2985949,0.4841131,0.0860494,2.361203e-05,0.003423533,0.5568895,0.1890419,0.2184936,0.5045195,0.3384931,0.4119122,0.01421802,0.9954586,0.4816202,0.3904202,0.3798765,0.3031635,0.8120355,0.0005932751,0.01450308,0.01985138,0.3276249,0.8970832,0.4596105,0.04682706,0.2630249,0.1387382,0.7470738,1.53764e-07,0.1828435,9.851967e-05,0.9420487,0.007878798,0.9621593,0.9805033,0.8915044,0.3573331,0.1224177,0.06092903,1,0.7154572,0.006759329,0.1707462,0.437049,0.2669881,0.5140016,0.0619944,0.08948495,0.6764423,0.9745104,0.0109498,0.01286176,0.9596091,0.7642437,0.8855962,0.01053287,0.9075176,0.05793802,0.6023629,0.3690351,0.8947284,0.1591452,0.8006675,0.1695648,0.1854457,0.285318,0.3140217,0.9120429,0.1761038,0.02239419,0.325312,0.002459117,0.2864402,0.6409834,0.5994518,0.00232392,0.7900821,0.0377881,0,0.8465351,0.9534999,0.0007196723,0.5980051,0.1025705,0.6687415,0.3223622,0.08210653,0.5958619,0.1645323,0.2492883,0.5027002,0.2523478
"79",0.3238621,0.03730294,0.2832385,0.7440459,0.8497926,0.1479227,0.9321143,0.9416987,4.578907e-09,0.8036741,0.03326339,0.04754561,0.1884966,0.01124137,0.9187742,0.03131536,0.6502239,0.1627582,0.008894929,0.916343,0.3460634,0.02421269,0.5670905,0.03391078,0.4184916,0.6268637,0.2411955,0.5059609,0.7109582,0.2089161,0.3727325,0.1799377,0.01508866,0.01694769,0.6431406,0.004131516,0.07061577,0.8569005,0.7180406,0.02608152,0.04555526,0.1840818,0.01605395,0.5571863,0.4414993,0.5600736,0.123853,0.7104825,0.9751946,0.6698636,0.03880052,0.6897053,0.02983961,0.02516039,0.1556986,0.1082568,0.2590016,0.04215678,0.2038635,0.4510111,0.3764708,0.8218377,0.5153887,0.6435548,0.5585494,0.5753408,0.05516971,0.6128053,0.5257462,0.5231385,0.1625813,0.2332621,0.6185393,0.5916449,0.2366662,0.1544364,0.6477506,0.7965499,1,0.2261273,0.5055339,0.4127378,0.128464,7.478626e-05,0.9000751,0.2780918,0.3905313,0.8374655,0.0004072926,0.6594549,0.2525352,0.04945847,0.847037,0.6459536,0.13204,0.0855272,0.9361746,0.9095676,0.4355272,0.581509,0.1266046,0.4840781,0.7850528,0.05160785,0.8403352,0.0146879,0.02340782,0.75195,0.09602786,0.05200546,0.2453122,0.07794061,0.1540493,0.2164486,0.6738988,0.6915755,0.9233786,0.8501835,0.6557417,0.5965786,0.5663651,0.6739434,0.9999825,0.2091672,0.3356087,0.7760805,0.8982155,0.3208232,0.8548708,0.3324972
"80",0.756122,0.9783888,0.1805049,0.9735559,0.233713,0.3460725,0.9343062,0.5141991,0.008110972,0.3245997,0.8365315,0.6521033,0.9062769,0.9990974,0.4136453,0.001106494,0.9073566,0.7147529,0.9110263,0.305302,0.01951037,0.07345866,0.2743163,0.09504668,0.02638858,0.7002374,0.698823,0.8438162,0.08203071,0.3191153,0.799045,0.001414332,0.8491443,0.2214868,0.7164078,0.1898881,0.4843855,0.6403734,0.7310236,0.04773908,0.2241135,0.07365425,0.5282675,0.5220249,0.008537251,0.610197,0.5560277,0.0002759802,0.6395995,0.4497622,0.5126924,0.2469722,0.1451212,0.006592948,0.1368942,0.2727578,0.4184072,0.6665315,0.3836905,0.1997152,0.1821962,0.209514,0.2050533,0.990953,0.2330402,0.05027681,0.1578212,0.04641235,0.009156904,0.2458573,0.2414875,0.8301024,0.3421682,0.6828042,0.0374162,0.3072828,0.3684971,0.01244216,0.8492448,1,0.3159606,0.8647921,0.1080479,0.2295828,0.4250744,0.6906711,0.2403316,0.03059249,0.8992121,0.5789115,0.03655857,0.1612358,0.1666426,0.5058774,0.1938637,0.05741108,0.2912732,1.043108e-07,0.004189523,0.03960247,9.206969e-12,0.1611359,0.1279525,0.03444024,0.4622252,0.3022346,0.9772563,0.1562542,0.4021786,0.4155812,0.8279136,0.01124882,0.4600224,0.4163227,0.7556274,0.2521399,0.1691841,0.1034348,0.3918223,0.4823479,0.3776067,0.02323421,0.9037712,0.6136832,0.2419278,0.3537036,0.3675429,0.4420945,0.6282527,0.863442
"81",0.5681825,0.01474657,0.4270101,0.6062626,0.4483928,0.4123611,0.9075372,0.250269,0.4266535,0.01661962,0.03960992,0.46277,0.002160663,0.02303721,0.0008389119,0.001621387,0.158643,0.05263507,0.000215528,0.01289527,0.03956763,0.7303755,0.000666253,0.3444338,9.949983e-07,0.001070663,0.1397371,0.007348939,0.07221957,0.001209965,0.2864135,0.06869535,0.01157245,0.4466645,1.659952e-05,0.4236855,0.7768965,0.07812524,2.810522e-05,0.4969515,0.6446481,0.001172207,0.1578951,0.01787038,1.224123e-07,1.51077e-06,0.4774938,0.0300355,0.4825182,0.003196644,1.135343e-06,0.6604617,0.03009452,0.1224328,0.9769492,0.5846633,0.6812051,0.1330403,3.242961e-13,0.4447631,0.4902711,0.1546911,0.01571101,2.17067e-05,0.2528456,0.002887345,0.05665971,0,3.847575e-05,0.09772554,0.7219079,0.05021892,0.7813544,0.08569537,0.751421,0.7798502,0.01829516,0.2054023,0.03739403,0.9414004,1,0.1458523,0.01472315,0.4688809,0.3019946,0.001078984,9.599223e-06,0.2483496,0.003159821,1.708633e-12,0.8187895,0.02208788,0.001999928,0.2826052,0.6164124,2.861392e-07,0.3574504,0.2337005,0.9276323,0.2808394,0.1801362,0.004731016,0.6588349,0.7759366,0.9448649,0.1636613,0.3837326,0.9600308,0.01593747,3.465399e-07,0.01625698,0.09614631,0.08621176,0.05432098,0.3718205,5.741241e-11,0.161152,0.8664752,0.5902604,0.03854489,0.6941579,0.2339502,0.3678073,0.1683249,1.632221e-10,0.02163632,0.8103955,0.4087163,0.8683144,0
"82",0.1950748,0.07899819,0.6964895,0.3064255,0.329298,0.03920407,0.1749625,0.732046,0.9291012,0.690421,0.1037455,0.8794451,0.01637252,0.2095431,0.0005233519,0.04708361,0.2013194,0.07207436,8.287847e-08,0.0005145461,0.0003677437,0.007710126,0.7032503,0.7670724,0.2255372,0.02639309,0.4495599,0.05516886,5.484502e-14,0.1687393,0.1562147,0.1899584,0.03872931,0.005762182,0.0009248539,0.008686023,0.0002634139,0.02424889,0.00337895,0.6076518,0.194061,0.1465672,0.008237525,0.01404751,0.0001679533,0.009589644,0.9079361,0.180406,0.5903826,0.008563714,0.309947,0.778197,0.2666861,0.01355576,0.003824232,0.8141354,0.8020952,0.4959004,0.4713843,0.3119268,0.008369743,0.3112325,0.1119298,0.02550384,0.0008675094,0.0004168667,0.02053548,0.003235198,0.3155636,0.4960863,0.2927409,0.6564774,0.1779249,0.5648524,0.7876117,0.08999199,0.1282145,0.0007617622,0.1627343,0.09647254,0.2074849,1,0.7036243,0.8085421,0.03301381,0.02006449,0.03526775,0.02316657,0.1314824,0.1715691,0.3759169,0.07815614,0.02289687,0.1839732,0.07298269,0.6796484,0.2665184,0.8318071,0.6110987,0.1087572,0.247558,0.6744114,0.4406128,0.7689485,0.3660921,0.0675667,0.5121632,0.00349717,0.01201997,0.0317116,0.005626892,0.002800319,0.0126101,0.008577158,0.3671027,0.2579738,0.07951061,0.2537517,0.08336596,0.8955873,0.9554089,0.1579212,0.1527859,0.8844664,0.001058179,0.00285417,0.693526,0.03208626,0.913492,0.2581585
"83",0.001607605,0.1643563,0.1306433,0.5503218,0.03202158,0.03401591,0.5823623,0.5667849,0.5847813,0.01803727,0.4981531,0.7733978,0.7407244,0.4468604,0.8335595,0.3774641,0.03832615,0.01094792,0.564998,0.8202109,0.07199501,0.3914995,0.2812049,0.2678325,0.03507808,0.03088122,0.001480491,0.1642734,0.05964218,0.01098818,0.9490085,0.207584,0.04774776,0.9752992,0.5881191,0.4925834,0.1799645,0.003569742,0.001776,0.1032561,0.8810736,0.3573628,0.2682317,0.8015758,0.002788825,0.02542791,0.8568215,0.8243503,0.2245921,0.5367927,0.237516,0.01718435,0.08211972,0.497296,0.04075828,0.3225799,0.8329455,0.1984733,0.04109585,0.2039768,0.4904541,0.1052268,0.07997221,0.1100396,0.0694204,0.0272965,0.1226363,0.3758343,0.09218833,0.7286094,0.6359875,0.01052644,0.3219564,0.03152002,0.1085439,2.303605e-05,0.1342086,0.1285842,0.8653071,0.2352486,0.1894912,0.02113654,1,0.8452237,0.4752423,0.6225005,0.1522633,0.7013973,0.5815501,0.8707723,0.0004128454,0.04183395,0.2917883,0.3324379,0.0993831,0.2435977,0.843548,0.6460638,0.6843689,0.1091104,0.3821834,0.1677509,0.2337092,0.3712534,0.03499104,0.9348207,0.2899064,0.1094187,0.804123,0.01743654,0.2754848,0.1362207,0.01430027,0.9100512,0.007126669,0.1746279,0.001130138,0.1884566,0.5845104,0.7731621,0.5848124,0.07041385,0.3643915,0.7085692,0.0179861,0.117718,0.9187555,0.2255983,0.004188028,0.05185124
"84",0.7410738,0.8717488,0.9607839,0.8183505,0.8431811,0.5735092,0.8163444,0.006807969,0.9760066,0.1606679,0.03491704,0.01867575,0.254951,0.192686,0.9497643,0.4276713,0.9950092,0.3061145,0.32789,0.162224,0.5279597,0.8473695,0.169794,0.0005017327,0.1782369,0.389927,0.2574221,0.1859193,0.09847866,0.131178,0.9081084,0.8004551,0.6799701,0.03204682,0.1033629,0.3097671,0.2811401,0.5813324,0.7251782,0.1538052,0.003613031,0.08179203,0.2124368,0.02214138,0.450389,0.04597758,0.4752618,0.07146327,0.7036607,0.4322099,0.3150802,0.901507,0.02125592,0.0438626,0.4012889,0.1901256,0.01426656,0.3510626,0.06710649,0.01606761,0.2389896,0.8435961,0.7753869,0.1436515,0.7009803,0.3959291,0.003725357,0.6657221,0.579121,0.6721261,0.4730395,0.8694572,0.4758537,0.008586886,0.0741312,0.3819057,0.4699123,0.4232367,0.1289238,0.9401271,0.04559849,0.1926423,0.002179598,1,0.006953068,0.325213,0.02324957,0.8186597,0.007180937,0.7203457,0.2861493,0.00931846,0.2164859,0.2516722,0.3101965,0.7236833,0.6885645,0.7752101,0.308547,0.5815272,0.4306919,0.5745791,0.7687976,0.5327818,0.8894488,0.1303364,0.6108683,0.8264625,0.2927065,0.3302129,0.08175283,0.7880161,0.1606897,0.01517313,0.1843993,0.1532004,0.2948876,0.395517,0.4658611,0.3968272,0.9078496,0.2717701,0.3398394,0.6205313,0.8092467,0.250559,0.9005302,0.6030245,0.3600018,0.2567591
"85",0.3878481,0.2326881,0.8390058,0.5020061,0.392881,0.7125791,0.008232234,0.646822,0.09148567,0.0001481547,0.3264217,0.09451887,4.295202e-05,0.001951403,0.2074345,0.0002929647,9.737007e-07,0.0113987,4.116544e-07,0.3139246,0.08655491,0.8010082,0.001065563,0.7867198,1.286526e-11,0.04421424,0.8474983,0.0006056673,0.003241756,0.0002580808,2.438221e-06,0.3336196,3.874919e-09,0.00216058,3.491192e-07,0.1221859,0.1833074,0.07413086,0.01490578,0.03581343,0.04080243,9.332757e-06,0.341692,0.1729808,0.004652828,1.154002e-05,0.8665305,0.07680003,0.1010065,0.0001571538,1.587717e-06,0.02179676,0.3004305,0.9797158,0.2663285,0.1963178,0.005110304,0.1183276,0.09439444,0.1486593,0.2029725,0.2423075,0.0008092047,1.559963e-05,0.06578552,0.004912061,0.5826698,3.697057e-07,1.664657e-07,0.1872188,0.1950128,0.198579,0.4571062,0.02156946,0.09533623,0.1744968,0.2705366,0.0007792365,0.2537656,0.04485712,0.001753962,0.9312886,0.03405473,0.2510206,1,0.1038528,0.03277343,0.1275439,0.04582746,0.0002548059,0.08346734,0.001635119,0.002845031,0.2233105,0.02397624,0.8395877,0.3892689,0.9280526,0.1329639,0.9250726,0.09780191,0.004022114,0.06670659,1.881392e-05,0.670274,0.1237938,0.5875372,0.6939928,0.2122852,0.01317773,0.3001025,9.985756e-05,0.8809486,0.1136265,0.2653152,2.06367e-06,0.05478773,0.1285102,0.6770092,0.7855441,0.8522336,0.1136468,0.4259595,0.09995722,0.007264737,0.5292273,0.5789381,0.1528934,0.5992506,0.0001376159
"86",0.6783541,0.3086335,0.9553483,0.2275437,0.1962507,0.5022969,0.4766619,0.0753697,0.4186808,0.2745998,0.9688919,0.9921265,0.2498303,0.7336728,0.8448587,0.002524901,0.005225824,0.5453169,0.8696627,0.4543218,0.6209138,0.8216563,0.3049653,0.9661826,0.05333638,0.9317463,0.1266764,0.4495108,0.003638701,0.3179462,0.8829584,0.1272795,0.4851255,0.01062353,0.2748285,0.6049172,0.05593805,0.1634549,0.1413064,0.7976555,0.6476065,0.9934967,0.9113975,0.5425766,0.129696,0.2110489,0.1817966,0.5505232,0.9437342,0.5910876,0.7581569,0.7547909,0.6171121,0.5532137,0.2154921,0.7989632,0.2382868,0.7299957,0.07070125,0.5547014,0.005629463,0.984242,0.1947899,0.2614959,0.03121478,0.001519375,0.3370758,0.255395,0.9316332,0.9382316,0.7081137,0.01635539,0.6196309,0.009168721,0.08618584,0.647792,0.03862873,0.3417174,0.03181966,0.6847054,0.4991477,0.004230188,0.02017185,0.7756259,0.1344036,1,0.06548276,0.007715018,0.08072455,0.8250591,0.4930033,0.04074911,0.001312637,0.7101686,0.6052745,0.007874194,0.6714503,0.8497886,0.2610033,0.6281156,0.7018067,0.2721118,0.2624961,0.1101648,0.7944041,0.2769814,0.2418038,0.3040191,0.5140315,0.01336071,0.9282031,0.1829402,0.5839243,0.08766038,0.3615425,0.1771094,0.01168726,0.3349085,0.8212133,0.8175939,0.3362029,0.4871869,0.1004587,0.3327564,0.1525175,0.002912742,0.5009568,0.03582058,0.6009746,0.02699058
"87",0.3670452,0.09208707,0.611167,0.03767238,0.2928343,0.02278015,0.3930209,0.008261475,0.3565277,1.504581e-05,0.6617792,0.3846634,1.69452e-05,0.5131297,0.01635094,0.005834684,0.02857804,0.007966189,0.002776461,0.0008273825,0.0007862563,0.2573103,0.6086685,0.006062718,0.0005289359,9.75053e-10,0.004566501,0.005875925,0.003905195,4.852091e-08,6.559064e-05,0.9865979,0.006566087,0.002487448,0.00106867,0.030127,0.02300615,0.01230719,4.629578e-08,0.2402404,0.2891728,0.047116,0.003135393,0.01119352,0.0001740146,0.01430593,0.7645531,0.09583687,0.18895,3.60064e-06,0.09034965,0.3813354,0.1478385,0.9369098,0.825335,0.1941791,0.1317961,0.3489769,0.3107938,0.05025223,0.2459561,0.5262816,0.01793048,0.009557685,0.1872723,1.799237e-05,0.0005980126,0.009563241,5.695056e-05,0.4972983,0.1976137,0.4547267,0.1934596,0.002895501,0.8345093,0.04706157,0.1541076,0.5953309,0.7507577,0.006802191,0.3101778,0.3804722,0.05584048,0.2411865,0.06214337,0.938376,1,0.3737494,1.896825e-06,0.0009741416,0.02382708,0.0004912496,1.523755e-05,0.005748323,0.571805,0.4459933,0.05152524,0.003208778,0.0747657,0.9785125,0.0909408,0.3013742,0.01893913,0.1387439,0.3166461,0.6220795,0.1664933,0.01651611,0.0005408153,5.180953e-05,4.075556e-05,0.2982598,0.495002,0.02899054,6.402715e-05,0.0537735,0.01805843,0.3178052,0.657055,0.3136088,0.0008127056,0.0656641,0.03321281,0.009834702,0.01374759,0.4678047,0.8238929,0.01321046,0.2680463,6.840312e-05
"88",0.8683454,0.07566428,0.2507596,0.1383573,0.4422877,0.02057867,0.3449623,0.9210529,0.08819029,0.2032879,0.3894488,0.2851386,0.7864907,0.1655938,0.009543026,0.6662561,0.4681858,0.02343849,0.05258695,0.8725632,0.128342,0.1962081,0.7986267,0.3939907,0.4555151,0.8502511,0.1330185,0.174747,0.3004697,0.1424248,0.02203122,0.020528,0.006245092,0.5428794,0.1628646,0.2921434,0.3457283,0.3069209,0.0166421,0.1394959,0.3604559,0.007976902,0.5112862,0.04744583,0.1123262,0.4016006,0.6821983,0.006039748,0.0004057787,0.7298991,0.6544775,0.2548133,0.6290269,0.7763018,0.961344,0.05177164,0.03560642,0.2614921,0.8871186,0.6869172,0.2714437,0.9063811,0.5046503,0.5812024,0.08451247,0.09844526,0.478041,0.007407041,0.05851032,0.05384384,0.4585828,0.1657388,0.8748022,0.5885912,0.08488841,0.06954512,0.06467605,0.2378959,0.03474457,0.38877,0.2736603,0.5117798,0.229913,0.2282512,0.08182147,0.8134356,0.1842318,1,0.894223,0.2078494,0.1117742,0.3601508,0.2368369,0.01358089,0.201765,0.03199115,0.4002796,0.4832974,0.7122995,0.6627703,0.1052555,0.1312339,0.2789489,0.09980923,0.01336552,0.245554,0.1936834,0.9866084,7.834044e-05,0.01846066,0.1528723,0.40981,0.4048722,0.04533329,0.1389232,0.004381173,0.003648521,0.5200663,0.000434025,0.6671868,0.4975129,0.09571265,0.2726639,0.3614554,0.08328239,0.01226889,0.8798742,0.009305942,0.01658662,0.1269731
"89",0.530062,0.3526423,0.8781402,0.1384792,0.9176132,0.04531269,0.458846,0.4094766,0.7629467,0.3775366,0.03753424,0.2068162,0.2982225,0.001175855,0.005673388,6.806933e-05,0.3941824,0.1094701,0.3131786,0.6572833,0.2593219,0.1834366,0.1357671,0.5993137,0.01194942,0.8244487,0.4261758,0.02546854,4.284029e-06,0.05569536,0.3219165,0.8923853,7.828191e-05,0.0263055,0.001303743,0.02176428,0.04102803,0.06241569,7.984552e-05,0.3528971,0.5433572,0.06753196,0.2128862,0.3547797,0.0002262725,6.182079e-09,0.7138602,0.001606907,0.07721535,0.0001832682,0.0001359435,0.9767406,0.5697759,0.3109356,0.7323161,0.4234004,0.1940552,0.07707014,0.750535,0.1397076,0.1315449,0.1389039,0.08559396,0.1006493,0.2913305,0.0001112313,0.3030538,0.1053502,0.2827297,0.4876875,0.02837263,0.750136,0.4547039,0.06812383,0.9866752,0.4067382,0.5866045,0.3581445,0.987219,0.8833753,0.007235937,0.00013355,0.01384401,2.754949e-05,0.07488485,0.0301181,0.7343781,0.3756414,1,0.2883628,0.7012715,0.07007807,2.530473e-09,0.1035179,0.4549206,0.0498777,0.8636283,0.7739501,0.1364427,0.4691206,0.7457648,0.6064826,0.0192495,0.007482138,0.5670421,0.130365,0.08717773,0.004860154,0.001206635,0.1359434,0.01162711,0.01833491,0.1930416,0.09477288,0.03711193,0.01830419,0.2253796,0.8399167,0.8895858,0.4679563,0.8288517,0.2748542,0.8943708,0.3285919,0.1760191,0.07770705,0.1274908,0.006121674,0.2152757,0.1499784
"90",0.2876829,0.08874569,0.6079096,0.9716238,0.002269488,0.4779621,0.3279021,0.1471771,0.1289754,1.072469e-05,0.7889598,0.4390484,0.001141543,1.631197e-09,0.1887268,0.0009239312,5.417649e-08,0.3011055,2.091927e-10,0.5207068,0.0007602279,0.5023694,2.547296e-12,0.2702057,2.678992e-09,0.0002564279,0.0519927,2.303552e-07,7.642449e-05,0.01800154,0.0003595649,0.9336406,0.0004537135,0.006982457,0.1892656,0.1106139,0.437843,0.1805975,0.001791719,0.02471471,0.4318685,0.007217021,0.4246875,0.5453535,7.426855e-05,0.02251814,0.5092552,4.276124e-07,8.948398e-14,0.1559105,8.414642e-05,0.9088422,0.4665759,0.1190289,0.2360258,0.1184067,0.9881946,0.8187926,0.02556836,0.08955377,0.0002504447,0.3550978,4.902068e-06,0.02791056,0.1602699,3.896135e-05,0.001962642,0.0002802267,9.172144e-10,0.4922719,0.8615668,0.4022525,0.2452089,0.03231479,0.1871233,0.003754312,0.1760229,0.2707148,0.4397542,0.4113661,0.378364,0.5231972,0.249896,0.005497053,1.308101e-09,0.05446017,0.0004177627,0.1590972,0.1226765,1,0.4069429,0.02904913,0.0005867498,0.9122009,0.2766018,0.4949515,0.9819166,0.459705,0.947553,0.8080946,0.06139597,0.3664168,0.005531774,0.02521567,0.5975406,0.1018432,0.5033216,0.2661351,0.04312312,4.734755e-05,0.003145061,0.494812,0.09807414,0.2660745,0.06536384,0.06199173,0.01821865,0.07199267,0.9989285,0.9769189,0.9305734,0.3551598,0.8988914,0.02776902,0.01665091,0.8941493,0.5687837,0.9563251,0.2248399,9.225953e-14
"91",0.08497324,0.2213873,0.7118107,0.5205571,0.1324357,0.7066139,0.4742617,0.07225247,0.3652296,0.1695801,0.8043319,0.4862546,0.04820653,0.9617047,0.9033567,0.4521405,0.7749917,0.8680419,0.126558,0.3624966,0.06039705,0.9465986,0.002009328,0.002103783,0.8640393,0.8609195,0.4873574,0.450785,0.2035709,0.1544621,0.006553919,0.2159276,0.7403054,0.04736519,0.435934,0.04160224,0.7293553,0.7322874,0.8900968,0.3893808,0.6631032,0.2440031,0.02513499,0.1919336,0.09461222,0.4385537,0.7010256,0.7205939,0.251901,0.7206176,0.1257354,3.197442e-14,0.0768433,0.3699236,0.9457686,0.2792705,0.8974729,0.07808151,0.2046878,0.3230042,0.6053377,0.02234844,5.043596e-05,0.02990193,0.1918826,0.2106831,0.1852313,1.546311e-09,0.1192836,0.9310664,0.1186787,0.3553702,0.2935063,0.01670014,0.864286,0.1056305,0.3409876,0.3076353,0.8032615,0.2084181,0,0.2253822,0.9383994,0.1250972,0.4747216,0.5779705,0.06058432,0.1153934,0.2101219,0.9591296,1,0.001691142,0.2491381,0.01642495,0.3881526,0.4643944,0.9857952,0.5406634,0.1405727,0.7474089,0.7081039,0.6882154,0.1703496,0.05076825,0.2487347,0.1853982,0.3687412,0.4525049,0.4432974,0.1998471,0.9339384,0.2114732,0.5928786,0.6698435,0.4858235,0.9138565,0.002283721,0.04656583,0.2807409,0.3095078,0.1429271,0.6362284,0.5599402,0.1221251,0.454726,0.203611,0.8935944,0.02525322,0.3926316,0.3872437
"92",0.9951255,0.7478509,0.1358528,0.7351278,0.7779624,0.8850559,0.683937,0.6786903,0.08977758,3.525672e-06,0.4387608,0.6496216,0.00426365,0.167077,0.05987529,0.0001074699,0.7274393,0.00670594,0.01641158,0.01731806,0.0004658169,0.4508251,0.008413257,0.125487,0.09406606,3.225645e-07,0.7740644,1.141929e-05,0.0004892664,3.820388e-06,0.003776546,0.5252965,0.01107243,2.3751e-05,2.043079e-05,0.004470193,0.0221958,0.01770382,5.957457e-13,0.4316404,0.02755938,0.000970217,0.003663864,0.1923541,0.001352512,0.001382901,0.0002880621,2.034348e-06,0.1261281,0.004535193,9.8488e-06,0.761123,0.2907773,0.6865402,0.2257325,0.01171292,0.8438688,0.7937874,0.2617175,0.290143,0.1868262,0.5930866,0.008276458,0.2202191,0.1794303,0.001527404,0.03047205,0.01149087,0.01690538,0.3068058,0.2903144,0.001231644,0.1409112,0,0.2046254,0.4404345,0.9933304,0.3558047,0.03502864,0.6846991,3.37892e-06,0.03856463,0.1164176,0.001951668,0.03164345,0.1094669,1.254281e-07,0.1116878,0.0004229947,0.07048293,0.1026159,1,3.917312e-06,0.002259119,0.3175554,0.7129176,0.2752624,0.4244701,0.8312843,0.08070304,0.04942847,0.3241981,0.04972772,0.3359134,0.7862754,0.1402683,0.3110923,0.3437903,9.059389e-06,0.0001744069,0.07570195,0.6419049,0.5577587,0.0003594904,0.2560987,4.00401e-05,0.03449787,0.5559899,0.4436955,0.9424976,0.7177805,0.2808584,0.9646797,0.0421714,0.03552961,0.7753748,0.7302799,0.05804181,0.3198285,0.2256889
"93",0.1857016,0.9508916,0.106897,0.01334576,0.9659656,0.8114281,0.6612327,0.07195006,0.3175415,0.001999015,0.02068365,0.05117995,0.0001229855,0.0001254109,0.3531086,0.1956122,0.1812844,0.0003129845,0.7153806,0.0009709223,0.001000847,0.5884307,0.4280788,0.2102586,0.04519725,1.2342e-08,0.3070462,2.854446e-06,0.0001224296,0.0149383,0.03003976,0.5550688,0.008809202,5.054037e-05,1.0588e-05,0.008783225,0.2689981,0.4411083,1.452553e-07,0.4594964,0.6661212,1.085628e-05,0.07467362,0.5421923,0.04445619,0.0007987324,0.851518,0.1798185,0.7630875,0.0008161984,0.1990707,0.9483112,0.3341793,0.8508084,0.2327628,0.2636898,0.1531836,0.3760465,0.4303708,0.1331656,0.4248705,0.9668163,0.2406828,0.02768945,0.009046204,0.002052437,0.009760463,0.02483126,0.00302528,0.8932919,0.2493539,0.0001673903,0.2119514,0.010537,0.7284266,0.4846277,0.9939625,0.8818114,0.08065438,0.1883843,0.007452955,0.3732739,0.01585466,0.005024579,0.03436312,0.1482774,0.01011957,0.432129,0.0746592,0.08964351,0.4078338,0.0008334224,1,0.2964373,0.2712007,0.05641056,0.1061846,0.655695,0.1682594,0.8879683,0.8271642,0.1225997,0.774074,0.8878184,0.9182608,0.4929596,0.6183505,0.05041275,0.01146783,1.427177e-05,0.3513984,0.5209323,0.1096338,0.02491723,0.7669735,4.701988e-05,0.07708129,0.08215262,0.03114803,0.4497192,0.1601154,0.9663292,0.3138017,0.2491576,0.4963271,0.1656879,0.4573402,0.4028026,0.2889275,0.03342402
